stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,EMA_26,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,signal_buy,signal_sell
2454,9091715,3814838655,420.0,422.5,416.0,418.5,7.5,6278,58.823894812340306,7.7790735244440725,-1.4356813846028906,9.214754909046963,412.9,405.28108590777396,2.1637510299803537,-1.4636417578568435,3.627392787837197,1,0
2454,11090564,4670771044,425.0,427.5,418.5,420.0,1.5,5691,59.59819086538145,7.7564513713452925,-1.1666428301613365,8.923094201506629,414.25,406.37137584053147,1.7937679376793814,-1.4668998801262527,3.260667817805634,1,0
2454,6115772,2583821732,424.0,426.0,420.0,422.5,2.5,4489,60.91729719402727,7.849765053432122,-0.8586633184596053,8.708428371891728,415.55,407.5660887412328,1.6925612052730576,-1.2544852900260612,2.947046495299119,1,0
2454,9884036,4243949980,425.0,432.5,423.0,431.5,9.0,7469,65.30855168372163,8.551366769557887,-0.12564928186707292,8.67701605142496,416.725,409.33897105669706,1.5621829985798104,-1.1078907973754468,2.670073795955257,1,0
2454,11677430,4988662195,434.0,437.0,420.0,421.5,-10.0,7900,57.56870040038751,8.20588245290935,-0.3769068788124894,8.58278933172184,417.55,410.23978801546025,1.456069157454472,-0.9712037108006282,2.4272728682551,1,0
2454,6767586,2826470537,418.5,425.0,412.0,416.5,-5.0,5007,54.1153718584709,7.442829128436415,-0.9119681626283391,8.354797291064754,417.775,410.70350742172246,1.223234482972306,-0.9632307082262355,2.1864651911985415,0,1
2454,7340205,3085144261,416.5,425.0,416.5,418.0,1.5,5232,54.987717206486,6.879834881303054,-1.1799699278093598,8.059804809112414,417.42500000000007,411.24398835344675,0.8520269435174608,-1.0675505981448647,1.9195775416623255,1,0
2454,6155565,2593854430,418.0,424.5,416.5,424.5,6.5,4243,58.655826974671285,6.878858364246412,-0.9447571558928018,7.823615520139214,416.95000000000005,412.22591514208034,0.6585332039373143,-1.008835470180009,1.6673686741173233,1,0
2454,6035907,2547424926,425.0,426.0,420.0,420.0,-4.5,4077,55.296204718862434,6.440727379495513,-1.1063105125149608,7.547037892010474,416.70000000000005,412.80177327970404,0.42039410987118064,-0.9975796513969141,1.4179737612680947,1,0
2454,5400845,2253137020,420.5,422.0,415.0,415.0,-5.0,3827,51.74948023117467,5.625203361477077,-1.5374676244267178,7.1626709859037945,416.75,412.9646048886149,0.365591397849441,-0.8419058907349231,1.207497288584364,0,1
